customer_id,first_name,last_name,email,city,country,user,code
cust-00672,Ava,Miller,amiller@ryzen.com,Bangalore,India,data2,2595
cust-00673,Noah,Johnson,njohnson@radon.com,Sydney,Australia,data1,1666
cust-00674,James,Johnson,jjohnson@ideapad.com,Birmingham,England,info1,2203
cust-00675,Liam,Martinez,lmartinez@radon.com,London,England,info1,3705
cust-00676,Ava,Brown,abrown@ideapad.com,London,England,data2,9329
cust-00677,James,Rodriguez,jrodriguez@radon.com,New York,USA,data1,5250
cust-00678,Noah,Johnson,njohnson@radon.com,London,England,data1,4977
cust-00679,Emma,Jones,ejones@radon.com,Melbourne,Australia,data1,8651
cust-00680,James,Brown,jbrown@radon.com,Bangalore,India,data1,1901
cust-00681,Isabella,Smith,ismith@radon.com,London,England,info1,1498
cust-00682,John,Miller,jmiller@ryzen.com,New York,USA,data2,2039
cust-00683,Isabella,Johnson,ijohnson@radon.com,Sydney,Australia,info1,2619
cust-00684,Olivia,Smith,osmith@radon.com,Sydney,Australia,info1,5090
cust-00685,Emma,Miller,emiller@ideapad.com,Sydney,Australia,info1,1959
cust-00686,Michael,Rodriguez,mrodriguez@radon.com,Mumbai,India,info1,9979
cust-00687,Noah,Rodriguez,nrodriguez@ryzen.com,London,England,data1,7959
cust-00688,Liam,Martinez,lmartinez@ryzen.com,Birmingham,England,data1,8196
cust-00689,John,Davis,jdavis@ryzen.com,Delhi,India,data1,6934
cust-00690,James,Miller,jmiller@ideapad.com,Delhi,India,info1,2175
cust-00691,Isabella,Jones,ijones@ryzen.com,Sydney,Australia,data1,7818
cust-00692,Sophia,Brown,sbrown@ryzen.com,Brisbane,Australia,info1,8888
cust-00693,Ava,Garcia,agarcia@ideapad.com,New York,USA,data2,1449
cust-00694,Michael,Martinez,mmartinez@ryzen.com,Delhi,India,data2,9258
cust-00695,Sophia,Garcia,sgarcia@radon.com,Chicago,USA,data2,9596
cust-00696,Sophia,Davis,sdavis@radon.com,Melbourne,Australia,info1,1095
cust-00697,Emma,Williams,ewilliams@ideapad.com,London,England,info1,2386
cust-00698,Noah,Miller,nmiller@ideapad.com,Mumbai,India,data2,6021
cust-00699,Ava,Johnson,ajohnson@radon.com,Birmingham,England,data2,7293
cust-00700,Noah,Martinez,nmartinez@radon.com,Manchester,England,data1,3275
cust-00701,John,Miller,jmiller@radon.com,Manchester,England,data1,1833
cust-00702,Ava,Williams,awilliams@ideapad.com,Melbourne,Australia,data1,5765
cust-00703,Sophia,Smith,ssmith@ideapad.com,London,England,data2,1873
cust-00704,Noah,Johnson,njohnson@ideapad.com,London,England,data1,2178
cust-00705,Sophia,Rodriguez,srodriguez@ideapad.com,Mumbai,India,data1,2256
cust-00706,Michael,Brown,mbrown@radon.com,London,England,data1,3494
cust-00707,John,Rodriguez,jrodriguez@ryzen.com,Birmingham,England,data2,8835
cust-00708,Ava,Martinez,amartinez@radon.com,Bangalore,India,data1,3684
cust-00709,Emma,Williams,ewilliams@ideapad.com,Chicago,USA,data1,3156
cust-00710,Ava,Garcia,agarcia@radon.com,Sydney,Australia,info1,3620
cust-00711,Sophia,Rodriguez,srodriguez@ryzen.com,Birmingham,England,info1,8140
cust-00712,Ava,Smith,asmith@ryzen.com,Birmingham,England,data2,4014
cust-00713,John,Martinez,jmartinez@radon.com,Chicago,USA,data1,4823
cust-00714,Noah,Martinez,nmartinez@ideapad.com,Sydney,Australia,data1,8130
cust-00715,Ava,Williams,awilliams@ideapad.com,Birmingham,England,data1,6989
cust-00716,James,Jones,jjones@ideapad.com,Manchester,England,data1,6690
cust-00717,Olivia,Rodriguez,orodriguez@ideapad.com,Brisbane,Australia,data2,2366
cust-00718,Michael,Jones,mjones@ryzen.com,Chicago,USA,data2,2772
cust-00719,Olivia,Smith,osmith@ryzen.com,New York,USA,data2,9029
cust-00720,Liam,Johnson,ljohnson@ideapad.com,New York,USA,data1,1740
cust-00721,James,Rodriguez,jrodriguez@radon.com,Bangalore,India,data2,5782
cust-00722,Ava,Williams,awilliams@ryzen.com,Melbourne,Australia,data1,3329
cust-00723,Olivia,Garcia,ogarcia@ryzen.com,Los Angeles,USA,data2,5765
cust-00724,Emma,Johnson,ejohnson@ideapad.com,Los Angeles,USA,data1,9022
cust-00725,Liam,Williams,lwilliams@radon.com,Manchester,England,data1,8984
cust-00726,John,Jones,jjones@ryzen.com,Los Angeles,USA,info1,9134
cust-00727,Michael,Jones,mjones@ideapad.com,Los Angeles,USA,info1,4735
cust-00728,Ava,Jones,ajones@ideapad.com,Los Angeles,USA,data2,3498
cust-00729,Michael,Rodriguez,mrodriguez@ideapad.com,Delhi,India,data2,8051
cust-00730,Olivia,Jones,ojones@ryzen.com,Los Angeles,USA,data1,7907
cust-00731,Ava,Martinez,amartinez@radon.com,Los Angeles,USA,data1,9169
cust-00732,Olivia,Garcia,ogarcia@ryzen.com,Sydney,Australia,data2,9058
cust-00733,Emma,Smith,esmith@ryzen.com,Chicago,USA,data1,2323
cust-00734,Emma,Brown,ebrown@ideapad.com,London,England,info1,2255
cust-00735,John,Smith,jsmith@ryzen.com,Chicago,USA,data2,9471
cust-00736,Ava,Miller,amiller@ideapad.com,Chicago,USA,data2,9020
cust-00737,Olivia,Miller,omiller@ideapad.com,Sydney,Australia,info1,4434
cust-00738,Noah,Garcia,ngarcia@ideapad.com,Birmingham,England,data2,7273
cust-00739,Sophia,Garcia,sgarcia@ideapad.com,Delhi,India,data2,1413
cust-00740,James,Johnson,jjohnson@ryzen.com,Chicago,USA,data1,9709
cust-00741,Michael,Johnson,mjohnson@ryzen.com,Mumbai,India,data1,6913
cust-00742,Ava,Garcia,agarcia@radon.com,Bangalore,India,data2,8632
cust-00743,Ava,Miller,amiller@ideapad.com,Los Angeles,USA,data1,7515
cust-00744,James,Smith,jsmith@radon.com,Manchester,England,info1,5038
cust-00745,Noah,Johnson,njohnson@radon.com,Brisbane,Australia,info1,3123
cust-00746,James,Smith,jsmith@ryzen.com,Melbourne,Australia,info1,8920
cust-00747,Isabella,Davis,idavis@ideapad.com,Bangalore,India,info1,9450
cust-00748,Noah,Brown,nbrown@radon.com,Brisbane,Australia,data1,9686
cust-00749,Sophia,Davis,sdavis@ryzen.com,Brisbane,Australia,info1,2267
cust-00750,Emma,Rodriguez,erodriguez@ryzen.com,Brisbane,Australia,data1,4665
cust-00751,Michael,Smith,msmith@ideapad.com,London,England,data2,3322
cust-00752,James,Johnson,jjohnson@radon.com,Manchester,England,data1,6824
cust-00753,Olivia,Davis,odavis@ideapad.com,Bangalore,India,data1,6203
cust-00754,James,Williams,jwilliams@ryzen.com,Sydney,Australia,info1,5201
cust-00755,Sophia,Rodriguez,srodriguez@radon.com,Melbourne,Australia,data2,2338
cust-00756,Emma,Garcia,egarcia@ideapad.com,London,England,data1,8538
cust-00757,Liam,Jones,ljones@ideapad.com,Birmingham,England,data1,6464
cust-00758,Liam,Johnson,ljohnson@ideapad.com,Bangalore,India,data1,6702
cust-00759,John,Smith,jsmith@radon.com,Los Angeles,USA,data2,6291
cust-00760,James,Miller,jmiller@ideapad.com,Brisbane,Australia,data2,5658
cust-00761,Sophia,Williams,swilliams@ryzen.com,Melbourne,Australia,data1,6926
cust-00762,Sophia,Miller,smiller@ideapad.com,Delhi,India,data2,9730
cust-00763,Michael,Davis,mdavis@ryzen.com,Mumbai,India,data2,5045
cust-00764,Sophia,Martinez,smartinez@radon.com,Brisbane,Australia,info1,4252
cust-00765,Liam,Davis,ldavis@ryzen.com,Chicago,USA,data2,9698
cust-00766,Michael,Smith,msmith@radon.com,Birmingham,England,info1,7144
cust-00767,Noah,Miller,nmiller@ryzen.com,New York,USA,data2,7679
cust-00768,John,Miller,jmiller@ryzen.com,New York,USA,info1,9034
cust-00769,Ava,Rodriguez,arodriguez@ideapad.com,Chicago,USA,info1,1740
cust-00770,Michael,Johnson,mjohnson@ideapad.com,Mumbai,India,info1,2800
cust-00771,Liam,Johnson,ljohnson@radon.com,Melbourne,Australia,data2,5855
cust-00772,Sophia,Garcia,sgarcia@radon.com,Delhi,India,data1,8782
cust-00773,Emma,Davis,edavis@radon.com,Los Angeles,USA,info1,6665
cust-00774,Emma,Rodriguez,erodriguez@radon.com,New York,USA,data2,6940
cust-00775,Michael,Miller,mmiller@ryzen.com,Chicago,USA,data2,4798
cust-00776,Isabella,Garcia,igarcia@ryzen.com,Delhi,India,info1,3226
cust-00777,Liam,Martinez,lmartinez@radon.com,New York,USA,data2,4003
cust-00778,Olivia,Rodriguez,orodriguez@ryzen.com,Brisbane,Australia,data2,1279
cust-00779,Emma,Davis,edavis@ideapad.com,Delhi,India,data1,9316
cust-00780,John,Johnson,jjohnson@ryzen.com,Delhi,India,info1,2536
cust-00781,John,Rodriguez,jrodriguez@radon.com,Los Angeles,USA,info1,8284
cust-00782,Liam,Rodriguez,lrodriguez@ryzen.com,Delhi,India,data1,3259
cust-00783,James,Rodriguez,jrodriguez@ryzen.com,Delhi,India,data1,8179
cust-00784,Noah,Martinez,nmartinez@ideapad.com,Manchester,England,data2,4510
cust-00785,John,Rodriguez,jrodriguez@ideapad.com,Birmingham,England,data2,7774
cust-00786,Ava,Johnson,ajohnson@ideapad.com,Chicago,USA,data1,3010
cust-00787,Michael,Smith,msmith@radon.com,Los Angeles,USA,data1,6748
cust-00788,Noah,Williams,nwilliams@ryzen.com,Sydney,Australia,data1,9299
cust-00789,Emma,Johnson,ejohnson@ryzen.com,Brisbane,Australia,data2,2774
cust-00790,James,Jones,jjones@ryzen.com,Chicago,USA,data1,4247
cust-00791,Liam,Brown,lbrown@radon.com,Bangalore,India,data1,3842
cust-00792,Noah,Davis,ndavis@ideapad.com,Sydney,Australia,data2,8745
cust-00793,Olivia,Williams,owilliams@radon.com,Birmingham,England,data1,4244
cust-00794,Sophia,Jones,sjones@ideapad.com,Sydney,Australia,info1,9093
cust-00795,Sophia,Martinez,smartinez@radon.com,Melbourne,Australia,data2,4374
cust-00796,Olivia,Davis,odavis@radon.com,Manchester,England,data1,8210
cust-00797,Olivia,Miller,omiller@radon.com,Mumbai,India,data1,1162
cust-00798,John,Smith,jsmith@ideapad.com,Los Angeles,USA,data2,5721
cust-00799,Michael,Martinez,mmartinez@ryzen.com,Los Angeles,USA,data1,5214
cust-00800,John,Davis,jdavis@ryzen.com,Los Angeles,USA,info1,1471
cust-00801,Liam,Miller,lmiller@ryzen.com,Delhi,India,info1,7735
cust-00802,Michael,Rodriguez,mrodriguez@radon.com,Delhi,India,data1,1944
cust-00803,Emma,Jones,ejones@ryzen.com,Brisbane,Australia,info1,2303
cust-00804,Isabella,Davis,idavis@radon.com,Delhi,India,data1,2242
cust-00805,Liam,Jones,ljones@radon.com,Mumbai,India,info1,4386
cust-00806,Liam,Miller,lmiller@ryzen.com,Manchester,England,data1,6262
cust-00807,John,Jones,jjones@ryzen.com,Melbourne,Australia,info1,5799
cust-00808,Noah,Williams,nwilliams@ryzen.com,New York,USA,data2,2942
cust-00809,Noah,Smith,nsmith@ryzen.com,Manchester,England,data1,9245
cust-00810,Liam,Johnson,ljohnson@ryzen.com,London,England,data1,7828
cust-00811,Michael,Rodriguez,mrodriguez@radon.com,Delhi,India,data2,4124
cust-00812,John,Smith,jsmith@ryzen.com,Mumbai,India,data2,6903
cust-00813,Michael,Brown,mbrown@radon.com,Los Angeles,USA,info1,9697
cust-00814,James,Davis,jdavis@radon.com,Melbourne,Australia,info1,3187
cust-00815,John,Williams,jwilliams@radon.com,Mumbai,India,data2,9735
cust-00816,Isabella,Jones,ijones@ryzen.com,Bangalore,India,data2,6545
cust-00817,Liam,Brown,lbrown@ideapad.com,Los Angeles,USA,info1,3165
cust-00818,Noah,Garcia,ngarcia@radon.com,Chicago,USA,info1,3054
cust-00819,Olivia,Brown,obrown@radon.com,New York,USA,data1,9220
cust-00820,Sophia,Rodriguez,srodriguez@radon.com,Bangalore,India,info1,1374
cust-00821,Noah,Miller,nmiller@ryzen.com,Sydney,Australia,data1,1221
cust-00822,Olivia,Rodriguez,orodriguez@radon.com,Melbourne,Australia,info1,9903
cust-00823,Noah,Davis,ndavis@ideapad.com,Bangalore,India,data2,6871
cust-00824,Olivia,Brown,obrown@radon.com,Bangalore,India,data2,6020
cust-00825,John,Williams,jwilliams@radon.com,Bangalore,India,info1,2601
cust-00826,James,Jones,jjones@ryzen.com,Delhi,India,data1,4370
cust-00827,Emma,Smith,esmith@ryzen.com,Sydney,Australia,data2,3294
cust-00828,Olivia,Jones,ojones@ryzen.com,Los Angeles,USA,data1,8744
cust-00829,Michael,Smith,msmith@ideapad.com,Delhi,India,data1,3445
cust-00830,Olivia,Jones,ojones@radon.com,Birmingham,England,data2,1875
cust-00831,Sophia,Davis,sdavis@radon.com,Bangalore,India,data2,4834
cust-00832,Ava,Smith,asmith@ryzen.com,Melbourne,Australia,data1,6571
cust-00833,John,Johnson,jjohnson@ryzen.com,Sydney,Australia,data2,2188
cust-00834,Emma,Garcia,egarcia@ideapad.com,London,England,data2,7669
cust-00835,Isabella,Martinez,imartinez@ideapad.com,Bangalore,India,info1,6073
cust-00836,Ava,Miller,amiller@ideapad.com,Mumbai,India,data2,8119
cust-00837,Emma,Miller,emiller@ideapad.com,Chicago,USA,info1,1213
cust-00838,Isabella,Jones,ijones@ryzen.com,London,England,info1,1895
cust-00839,Isabella,Davis,idavis@ideapad.com,Birmingham,England,data1,5907
cust-00840,John,Jones,jjones@radon.com,Chicago,USA,data2,7936
cust-00841,Ava,Williams,awilliams@ryzen.com,Mumbai,India,data2,8390
cust-00842,Emma,Williams,ewilliams@ideapad.com,Manchester,England,info1,7062
cust-00843,Michael,Brown,mbrown@ideapad.com,Chicago,USA,data2,6300
cust-00844,Isabella,Garcia,igarcia@ryzen.com,Sydney,Australia,data2,9482
cust-00845,Liam,Williams,lwilliams@ryzen.com,Bangalore,India,info1,8372
cust-00846,Noah,Rodriguez,nrodriguez@ryzen.com,Bangalore,India,data2,4547
cust-00847,Liam,Jones,ljones@ideapad.com,Chicago,USA,data2,3739
cust-00848,Emma,Miller,emiller@ideapad.com,Chicago,USA,info1,9626
cust-00849,Michael,Rodriguez,mrodriguez@radon.com,London,England,data2,5925
cust-00850,Michael,Davis,mdavis@ideapad.com,Sydney,Australia,data2,3570
cust-00851,Sophia,Brown,sbrown@ideapad.com,Sydney,Australia,data2,4951
cust-00852,Olivia,Martinez,omartinez@ryzen.com,Los Angeles,USA,info1,1978
cust-00853,Isabella,Garcia,igarcia@ideapad.com,Melbourne,Australia,data1,3291
cust-00854,Emma,Williams,ewilliams@ideapad.com,Los Angeles,USA,data2,9766
cust-00855,Liam,Smith,lsmith@ryzen.com,Chicago,USA,data2,1701
cust-00856,Liam,Garcia,lgarcia@ideapad.com,Los Angeles,USA,data2,6394
cust-00857,Isabella,Rodriguez,irodriguez@ideapad.com,Brisbane,Australia,data2,5099
cust-00858,Michael,Johnson,mjohnson@radon.com,Delhi,India,data2,1351
cust-00859,Liam,Garcia,lgarcia@ideapad.com,Mumbai,India,info1,4489
cust-00860,Emma,Brown,ebrown@radon.com,Melbourne,Australia,data2,3534
cust-00861,Noah,Brown,nbrown@ideapad.com,Birmingham,England,data1,1827
cust-00862,Ava,Rodriguez,arodriguez@radon.com,Bangalore,India,info1,5984
cust-00863,Olivia,Miller,omiller@radon.com,London,England,data2,6526
cust-00864,Isabella,Jones,ijones@ideapad.com,Melbourne,Australia,data1,2205
cust-00865,Isabella,Miller,imiller@ryzen.com,Delhi,India,info1,8916
cust-00866,Isabella,Davis,idavis@ideapad.com,Delhi,India,data1,2798
cust-00867,Sophia,Rodriguez,srodriguez@radon.com,London,England,info1,4972
cust-00868,Liam,Rodriguez,lrodriguez@ideapad.com,Melbourne,Australia,info1,4117
cust-00869,Isabella,Martinez,imartinez@radon.com,New York,USA,data2,2535
cust-00870,Olivia,Miller,omiller@ideapad.com,Chicago,USA,data2,9951
cust-00871,James,Williams,jwilliams@ideapad.com,Bangalore,India,info1,9258
cust-00872,Olivia,Johnson,ojohnson@radon.com,Melbourne,Australia,info1,9518
cust-00873,Ava,Rodriguez,arodriguez@ryzen.com,Sydney,Australia,data2,7782
cust-00874,Olivia,Martinez,omartinez@radon.com,Melbourne,Australia,data1,9376
cust-00875,John,Garcia,jgarcia@ideapad.com,Bangalore,India,data1,9808
cust-00876,James,Rodriguez,jrodriguez@radon.com,Bangalore,India,info1,6571
cust-00877,Liam,Brown,lbrown@ryzen.com,Bangalore,India,info1,1735
cust-00878,Liam,Rodriguez,lrodriguez@ryzen.com,Brisbane,Australia,info1,2786
cust-00879,James,Johnson,jjohnson@radon.com,Mumbai,India,data2,6417
cust-00880,Ava,Johnson,ajohnson@ideapad.com,New York,USA,data1,2693
cust-00881,Michael,Miller,mmiller@radon.com,Delhi,India,data1,6762
cust-00882,Liam,Johnson,ljohnson@radon.com,Mumbai,India,data2,6323
cust-00883,Ava,Rodriguez,arodriguez@radon.com,Mumbai,India,data1,2346
cust-00884,Michael,Martinez,mmartinez@ideapad.com,Birmingham,England,data1,8582
cust-00885,Sophia,Jones,sjones@radon.com,New York,USA,info1,2597
cust-00886,Sophia,Miller,smiller@ideapad.com,London,England,data2,6817
cust-00887,Isabella,Brown,ibrown@ideapad.com,London,England,data2,4386
cust-00888,Liam,Johnson,ljohnson@ryzen.com,Bangalore,India,data2,6222
cust-00889,Noah,Jones,njones@radon.com,New York,USA,data1,9727
cust-00890,Olivia,Smith,osmith@ryzen.com,Brisbane,Australia,data2,8253
cust-00891,Olivia,Williams,owilliams@ideapad.com,Birmingham,England,data2,3500
cust-00892,Ava,Garcia,agarcia@ideapad.com,Delhi,India,info1,8569
cust-00893,Michael,Rodriguez,mrodriguez@ideapad.com,Birmingham,England,info1,7279
cust-00894,John,Davis,jdavis@ryzen.com,Sydney,Australia,info1,8042
cust-00895,Michael,Martinez,mmartinez@ryzen.com,Brisbane,Australia,data1,6687
cust-00896,John,Garcia,jgarcia@ideapad.com,Mumbai,India,info1,7193
cust-00897,Liam,Miller,lmiller@ryzen.com,Chicago,USA,data2,4416
cust-00898,Liam,Rodriguez,lrodriguez@radon.com,New York,USA,data1,6964
cust-00899,Ava,Miller,amiller@radon.com,Melbourne,Australia,data1,5129
cust-00900,Ava,Rodriguez,arodriguez@radon.com,Delhi,India,data2,3622
cust-00901,Liam,Garcia,lgarcia@radon.com,Los Angeles,USA,data1,4247
cust-00902,John,Jones,jjones@ideapad.com,Delhi,India,info1,4858
cust-00903,Michael,Martinez,mmartinez@ideapad.com,Brisbane,Australia,data2,1655
cust-00904,Noah,Garcia,ngarcia@ryzen.com,Mumbai,India,info1,1647
cust-00905,Isabella,Garcia,igarcia@ideapad.com,Mumbai,India,info1,2974
cust-00906,John,Rodriguez,jrodriguez@ryzen.com,Los Angeles,USA,info1,4313
cust-00907,Michael,Rodriguez,mrodriguez@ryzen.com,Birmingham,England,data1,4066
cust-00908,James,Brown,jbrown@ryzen.com,Chicago,USA,data2,7681
cust-00909,Isabella,Rodriguez,irodriguez@radon.com,Birmingham,England,info1,5779
cust-00910,James,Rodriguez,jrodriguez@ryzen.com,New York,USA,data2,6414
cust-00911,Ava,Miller,amiller@ideapad.com,Delhi,India,info1,1680
cust-00912,Michael,Williams,mwilliams@ideapad.com,Melbourne,Australia,info1,7265
cust-00913,James,Brown,jbrown@ryzen.com,Mumbai,India,data1,3649
cust-00914,Ava,Brown,abrown@radon.com,Manchester,England,info1,2337
cust-00915,Sophia,Johnson,sjohnson@ideapad.com,Manchester,England,data2,4120
cust-00916,Noah,Miller,nmiller@radon.com,Melbourne,Australia,info1,2080
cust-00917,Isabella,Miller,imiller@ryzen.com,Sydney,Australia,info1,6330
cust-00918,Ava,Garcia,agarcia@radon.com,Delhi,India,data2,1197
cust-00919,Sophia,Johnson,sjohnson@ideapad.com,New York,USA,info1,7316
cust-00920,Sophia,Miller,smiller@radon.com,Brisbane,Australia,data1,6433
cust-00921,James,Jones,jjones@ideapad.com,Mumbai,India,data1,8955
cust-00922,Ava,Brown,abrown@ryzen.com,Los Angeles,USA,data2,4757
cust-00923,James,Jones,jjones@ideapad.com,Los Angeles,USA,info1,5183
cust-00924,James,Jones,jjones@ideapad.com,Birmingham,England,data1,1749
cust-00925,Olivia,Jones,ojones@radon.com,Birmingham,England,data1,3881
cust-00926,Ava,Martinez,amartinez@radon.com,Chicago,USA,info1,5256
cust-00927,Olivia,Johnson,ojohnson@ideapad.com,New York,USA,data1,2829
cust-00928,Michael,Smith,msmith@radon.com,Los Angeles,USA,data1,2677
cust-00929,Michael,Smith,msmith@ideapad.com,Melbourne,Australia,info1,7668
cust-00930,Liam,Miller,lmiller@ideapad.com,Sydney,Australia,info1,4626
cust-00931,Isabella,Davis,idavis@ryzen.com,Sydney,Australia,data1,5330
cust-00932,Liam,Rodriguez,lrodriguez@radon.com,Brisbane,Australia,data1,8555
cust-00933,John,Smith,jsmith@radon.com,Sydney,Australia,info1,2215
cust-00934,Olivia,Smith,osmith@radon.com,Los Angeles,USA,data1,3008
cust-00935,Liam,Davis,ldavis@radon.com,Chicago,USA,data1,8952
cust-00936,James,Rodriguez,jrodriguez@ideapad.com,Los Angeles,USA,data1,6937
cust-00937,Emma,Rodriguez,erodriguez@ideapad.com,Bangalore,India,data1,6267
cust-00938,Isabella,Jones,ijones@ideapad.com,Los Angeles,USA,info1,3051
cust-00939,James,Garcia,jgarcia@ideapad.com,Melbourne,Australia,data1,1440
cust-00940,Emma,Williams,ewilliams@radon.com,New York,USA,data1,4076
cust-00941,James,Jones,jjones@radon.com,Birmingham,England,info1,3695
cust-00942,Sophia,Davis,sdavis@ryzen.com,Brisbane,Australia,data2,8333
cust-00943,Sophia,Davis,sdavis@ryzen.com,Melbourne,Australia,data2,4458
cust-00944,Liam,Johnson,ljohnson@ryzen.com,Melbourne,Australia,info1,1908
cust-00945,Ava,Jones,ajones@ryzen.com,Chicago,USA,info1,2542
cust-00946,James,Williams,jwilliams@radon.com,Brisbane,Australia,data1,2530
cust-00947,Sophia,Davis,sdavis@ryzen.com,Bangalore,India,data1,6790
cust-00948,Emma,Johnson,ejohnson@ideapad.com,Manchester,England,info1,4443
cust-00949,Isabella,Jones,ijones@ideapad.com,Birmingham,England,data1,4065
cust-00950,Ava,Miller,amiller@radon.com,New York,USA,data2,4204
cust-00951,Olivia,Garcia,ogarcia@ryzen.com,Birmingham,England,data1,5312
cust-00952,Olivia,Jones,ojones@radon.com,Birmingham,England,data2,9926
cust-00953,Olivia,Davis,odavis@ryzen.com,New York,USA,data1,7773
cust-00954,Michael,Smith,msmith@ideapad.com,Los Angeles,USA,data1,3889
cust-00955,John,Smith,jsmith@ryzen.com,London,England,data2,1956
cust-00956,Liam,Brown,lbrown@ryzen.com,Delhi,India,data1,1514
cust-00957,John,Rodriguez,jrodriguez@ryzen.com,Delhi,India,info1,7560
cust-00958,Isabella,Brown,ibrown@radon.com,Chicago,USA,data1,4595
cust-00959,Ava,Johnson,ajohnson@radon.com,Sydney,Australia,data1,9501
cust-00960,Ava,Johnson,ajohnson@radon.com,Chicago,USA,data2,4668
cust-00961,Noah,Williams,nwilliams@ideapad.com,Sydney,Australia,data1,8512
cust-00962,Sophia,Williams,swilliams@ideapad.com,Mumbai,India,data2,9583
cust-00963,Michael,Johnson,mjohnson@ryzen.com,Melbourne,Australia,info1,8066
cust-00964,Olivia,Johnson,ojohnson@radon.com,Brisbane,Australia,data2,1452
cust-00965,Liam,Martinez,lmartinez@ideapad.com,Delhi,India,info1,1316
cust-00966,Liam,Miller,lmiller@radon.com,Chicago,USA,data1,9702
cust-00967,Sophia,Williams,swilliams@ideapad.com,Chicago,USA,data2,2521
cust-00968,Noah,Smith,nsmith@ideapad.com,New York,USA,data1,9982
cust-00969,Emma,Jones,ejones@ryzen.com,Delhi,India,data1,6793
cust-00970,Liam,Miller,lmiller@ideapad.com,Sydney,Australia,info1,3507
cust-00971,Olivia,Garcia,ogarcia@ideapad.com,Manchester,England,data1,1214
cust-00972,Emma,Garcia,egarcia@ryzen.com,Mumbai,India,info1,1016
cust-00973,Olivia,Davis,odavis@radon.com,Sydney,Australia,data2,4277
cust-00974,Noah,Rodriguez,nrodriguez@radon.com,Chicago,USA,data2,7112
cust-00975,Isabella,Garcia,igarcia@ryzen.com,Mumbai,India,data1,3861
cust-00976,Sophia,Jones,sjones@radon.com,London,England,data1,3278
cust-00977,Sophia,Martinez,smartinez@ryzen.com,Los Angeles,USA,info1,2086
cust-00978,James,Smith,jsmith@ideapad.com,Brisbane,Australia,data1,6345
cust-00979,John,Williams,jwilliams@radon.com,Birmingham,England,data2,1221
cust-00980,Isabella,Smith,ismith@ideapad.com,Mumbai,India,data1,6326
cust-00981,Emma,Brown,ebrown@ideapad.com,Los Angeles,USA,info1,8421
cust-00982,Liam,Johnson,ljohnson@radon.com,Bangalore,India,data1,4351
cust-00983,Isabella,Smith,ismith@radon.com,Los Angeles,USA,data1,9149
cust-00984,John,Williams,jwilliams@ideapad.com,Chicago,USA,data2,4469
cust-00985,James,Martinez,jmartinez@ideapad.com,Brisbane,Australia,info1,4219
cust-00986,Noah,Williams,nwilliams@radon.com,Manchester,England,data1,7814
cust-00987,James,Martinez,jmartinez@ryzen.com,Chicago,USA,info1,8811
cust-00988,James,Garcia,jgarcia@ryzen.com,Los Angeles,USA,data2,2068
cust-00989,Liam,Garcia,lgarcia@radon.com,Sydney,Australia,data2,5280
cust-00990,John,Martinez,jmartinez@ryzen.com,New York,USA,data1,2620
cust-00991,Michael,Johnson,mjohnson@ryzen.com,Chicago,USA,data1,1491
cust-00992,Sophia,Davis,sdavis@ryzen.com,Sydney,Australia,data2,4141
cust-00993,Emma,Jones,ejones@ryzen.com,New York,USA,data2,8796
cust-00994,James,Davis,jdavis@radon.com,Birmingham,England,info1,3605
cust-00995,Liam,Martinez,lmartinez@radon.com,London,England,data1,9559
cust-00996,Isabella,Davis,idavis@radon.com,Brisbane,Australia,data2,4294
cust-00997,Noah,Johnson,njohnson@ideapad.com,Brisbane,Australia,data1,5451
cust-00998,Olivia,Rodriguez,orodriguez@ryzen.com,London,England,data1,8961
cust-00999,Ava,Martinez,amartinez@ideapad.com,Manchester,England,info1,6374
cust-01000,Noah,Rodriguez,nrodriguez@radon.com,Mumbai,India,data1,1352
cust-01001,Olivia,Jones,ojones@ryzen.com,Birmingham,England,data1,8938
cust-01002,John,Garcia,jgarcia@radon.com,New York,USA,info1,6221
cust-01003,Isabella,Garcia,igarcia@ideapad.com,Los Angeles,USA,data1,4836
cust-01004,Emma,Williams,ewilliams@radon.com,Melbourne,Australia,data2,7381
cust-01005,Liam,Rodriguez,lrodriguez@ryzen.com,Los Angeles,USA,data1,6527
cust-01006,Michael,Smith,msmith@radon.com,New York,USA,info1,4845
cust-01007,Noah,Johnson,njohnson@radon.com,London,England,data1,9746
cust-01008,Olivia,Williams,owilliams@ryzen.com,London,England,data1,5811
cust-01009,Olivia,Smith,osmith@ryzen.com,Los Angeles,USA,data2,1508
cust-01010,Sophia,Johnson,sjohnson@radon.com,Chicago,USA,data1,1149
cust-01011,Noah,Miller,nmiller@radon.com,Sydney,Australia,data2,1839
cust-01012,Isabella,Davis,idavis@radon.com,Sydney,Australia,data2,1779
cust-01013,Olivia,Rodriguez,orodriguez@radon.com,Los Angeles,USA,info1,3066
cust-01014,Liam,Johnson,ljohnson@radon.com,Bangalore,India,data1,6107
cust-01015,Michael,Jones,mjones@ryzen.com,Chicago,USA,info1,1173
cust-01016,Emma,Martinez,emartinez@radon.com,Los Angeles,USA,data2,7671
cust-01017,Michael,Jones,mjones@radon.com,New York,USA,info1,8779
cust-01018,Sophia,Smith,ssmith@radon.com,Sydney,Australia,info1,8821
cust-01019,Noah,Smith,nsmith@ideapad.com,Delhi,India,info1,5051
